k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+2.00000e+00 	-4.98023e+00 	-4.06927e-02 	-4.98023e+00 	-4.06927e-02 	-5.98526e+00 	-4.25519e-02 	-5.98526e+00 	-4.25519e-02 	+5.98526e+00 	-4.25519e-02 	-2.00596e+00 	-1.37188e-03 	+6.98615e+00 	-4.73971e-02 	+6.98615e+00 	-4.73971e-02 	+6.98615e+00 	-4.73971e-02 	
+2.10000e+00 	-4.97869e+00 	-4.18747e-02 	-4.97869e+00 	-4.18747e-02 	-5.98460e+00 	-4.43881e-02 	-5.98460e+00 	-4.43881e-02 	+5.98460e+00 	-4.43881e-02 	-2.00385e+00 	+3.24639e-03 	+6.98531e+00 	-4.86399e-02 	+6.98531e+00 	-4.86399e-02 	+6.98531e+00 	-4.86399e-02 	
+2.20000e+00 	-4.97723e+00 	-4.28899e-02 	-4.97723e+00 	-4.28899e-02 	-5.98392e+00 	-4.65562e-02 	-5.98392e+00 	-4.65562e-02 	+5.98392e+00 	-4.65562e-02 	-2.00012e+00 	+4.08359e-03 	+6.98453e+00 	-4.99518e-02 	+6.98453e+00 	-4.99518e-02 	+6.98453e+00 	-4.99518e-02 	
+2.30000e+00 	-4.97587e+00 	-4.37739e-02 	-4.97587e+00 	-4.37739e-02 	-5.98282e+00 	-4.91706e-02 	-5.98282e+00 	-4.91706e-02 	+5.98282e+00 	-4.91706e-02 	-1.99818e+00 	+3.99218e-03 	+6.98381e+00 	-5.13629e-02 	+6.98381e+00 	-5.13629e-02 	+6.98381e+00 	-5.13629e-02 	
+2.40000e+00 	-4.97459e+00 	-4.45755e-02 	-4.97459e+00 	-4.45755e-02 	-5.98083e+00 	-5.13704e-02 	-5.98083e+00 	-5.13704e-02 	+5.98083e+00 	-5.13704e-02 	-1.99649e+00 	+4.07755e-03 	+6.98316e+00 	-5.29092e-02 	+6.98316e+00 	-5.29092e-02 	+6.98316e+00 	-5.29092e-02 	
+2.50000e+00 	-4.97336e+00 	-4.53149e-02 	-4.97336e+00 	-4.53149e-02 	-5.97890e+00 	-5.28386e-02 	-5.97890e+00 	-5.28386e-02 	+5.97890e+00 	-5.28386e-02 	-1.99467e+00 	+3.96190e-03 	+6.98256e+00 	-5.46385e-02 	+6.98256e+00 	-5.46385e-02 	+6.98256e+00 	-5.46385e-02 	
+2.60000e+00 	-4.97213e+00 	-4.59827e-02 	-4.97213e+00 	-4.59827e-02 	-5.97717e+00 	-5.40123e-02 	-5.97717e+00 	-5.40123e-02 	+5.97717e+00 	-5.40123e-02 	-1.99285e+00 	+3.39374e-03 	+6.98195e+00 	-5.66194e-02 	+6.98195e+00 	-5.66194e-02 	+6.98195e+00 	-5.66194e-02 	
+2.70000e+00 	-4.97248e+00 	-5.24832e-02 	-4.97248e+00 	-5.24832e-02 	-5.97556e+00 	-5.50068e-02 	-5.97556e+00 	-5.50068e-02 	+5.97556e+00 	-5.50068e-02 	-1.99134e+00 	+2.37062e-03 	+6.98114e+00 	-5.89398e-02 	+6.98114e+00 	-5.89398e-02 	+6.98114e+00 	-5.89398e-02 	
+2.80000e+00 	-4.97216e+00 	-5.32265e-02 	-4.97216e+00 	-5.32265e-02 	-5.97403e+00 	-5.58505e-02 	-5.97403e+00 	-5.58505e-02 	+5.97403e+00 	-5.58505e-02 	-1.99038e+00 	+1.16381e-03 	+6.97963e+00 	-6.14488e-02 	+6.97963e+00 	-6.14488e-02 	+6.97963e+00 	-6.14488e-02 	
+2.90000e+00 	-4.96840e+00 	-4.71953e-02 	-4.96840e+00 	-4.71953e-02 	-5.97256e+00 	-5.65477e-02 	-5.97256e+00 	-5.65477e-02 	+5.97256e+00 	-5.65477e-02 	-1.98996e+00 	+1.78813e-04 	+6.97750e+00 	-6.32409e-02 	+6.97750e+00 	-6.32409e-02 	+6.97750e+00 	-6.32409e-02 	
+3.00000e+00 	-4.96719e+00 	-4.71151e-02 	-4.96719e+00 	-4.71151e-02 	-5.97115e+00 	-5.70925e-02 	-5.97115e+00 	-5.70925e-02 	+5.97115e+00 	-5.70925e-02 	-1.98981e+00 	-3.71230e-04 	+6.97550e+00 	-6.44168e-02 	+6.97550e+00 	-6.44168e-02 	+6.97550e+00 	-6.44168e-02 	
+3.10000e+00 	-4.97230e+00 	-5.48767e-02 	-4.97230e+00 	-5.48767e-02 	-5.96978e+00 	-5.74736e-02 	-5.96978e+00 	-5.74736e-02 	+5.96978e+00 	-5.74736e-02 	-1.98966e+00 	-5.51976e-04 	+6.97367e+00 	-6.52889e-02 	+6.97367e+00 	-6.52889e-02 	+6.97367e+00 	-6.52889e-02 	
+3.20000e+00 	-4.97302e+00 	-5.53958e-02 	-4.97302e+00 	-5.53958e-02 	-5.96847e+00 	-5.76729e-02 	-5.96847e+00 	-5.76729e-02 	+5.96847e+00 	-5.76729e-02 	-1.98944e+00 	-5.13810e-04 	+6.97193e+00 	-6.59311e-02 	+6.97193e+00 	-6.59311e-02 	+6.97193e+00 	-6.59311e-02 	
+3.30000e+00 	-4.96660e+00 	-4.27074e-02 	-4.96660e+00 	-4.27074e-02 	-5.96722e+00 	-5.76537e-02 	-5.96722e+00 	-5.76537e-02 	+5.96722e+00 	-5.76537e-02 	-1.98916e+00 	-3.72752e-04 	+6.97028e+00 	-6.63526e-02 	+6.97028e+00 	-6.63526e-02 	+6.97028e+00 	-6.63526e-02 	
+3.40000e+00 	-4.96378e+00 	-3.34756e-02 	-4.96378e+00 	-3.34756e-02 	-5.96603e+00 	-5.73339e-02 	-5.96603e+00 	-5.73339e-02 	+5.96603e+00 	-5.73339e-02 	-1.98882e+00 	-2.01267e-04 	+6.96871e+00 	-6.65485e-02 	+6.96871e+00 	-6.65485e-02 	+6.96871e+00 	-6.65485e-02 	
+3.50000e+00 	-4.95737e+00 	-2.78292e-02 	-4.95737e+00 	-2.78292e-02 	-5.96493e+00 	-5.65423e-02 	-5.96493e+00 	-5.65423e-02 	+5.96493e+00 	-5.65423e-02 	-1.98843e+00 	-4.16136e-05 	+6.96724e+00 	-6.65194e-02 	+6.96724e+00 	-6.65194e-02 	+6.96724e+00 	-6.65194e-02 	
+3.60000e+00 	-4.95063e+00 	-2.34281e-02 	-4.95063e+00 	-2.34281e-02 	-5.96396e+00 	-5.49211e-02 	-5.96396e+00 	-5.49211e-02 	+5.96396e+00 	-5.49211e-02 	-1.98801e+00 	+8.45618e-05 	+6.96588e+00 	-6.62739e-02 	+6.96588e+00 	-6.62739e-02 	+6.96588e+00 	-6.62739e-02 	
+3.70000e+00 	-4.94376e+00 	-1.99244e-02 	-4.94376e+00 	-1.99244e-02 	-5.96286e+00 	-5.16909e-02 	-5.96286e+00 	-5.16909e-02 	+5.96286e+00 	-5.16908e-02 	-1.98756e+00 	+1.69167e-04 	+6.96462e+00 	-6.58089e-02 	+6.96462e+00 	-6.58089e-02 	+6.96462e+00 	-6.58089e-02 	
+3.80000e+00 	-4.93692e+00 	-1.72200e-02 	-4.93692e+00 	-1.72200e-02 	-5.95998e+00 	-4.66521e-02 	-5.95998e+00 	-4.66521e-02 	+5.95998e+00 	-4.66521e-02 	-1.98708e+00 	+2.13620e-04 	+6.96341e+00 	-6.50860e-02 	+6.96341e+00 	-6.50860e-02 	+6.96341e+00 	-6.50860e-02 	
+3.90000e+00 	-4.93023e+00 	-1.52472e-02 	-4.93023e+00 	-1.52472e-02 	-5.95497e+00 	-4.17680e-02 	-5.95497e+00 	-4.17680e-02 	+5.95497e+00 	-4.17679e-02 	-1.98656e+00 	+2.24386e-04 	+6.96219e+00 	-6.40147e-02 	+6.96219e+00 	-6.40147e-02 	+6.96219e+00 	-6.40147e-02 	
+4.00000e+00 	-4.92376e+00 	-1.39276e-02 	-4.92376e+00 	-1.39276e-02 	-5.94901e+00 	-3.76131e-02 	-5.94901e+00 	-3.76131e-02 	+5.94901e+00 	-3.76130e-02 	-1.98603e+00 	+2.10886e-04 	+6.96082e+00 	-6.24406e-02 	+6.96082e+00 	-6.24406e-02 	+6.96082e+00 	-6.24406e-02 	
+4.10000e+00 	-4.91753e+00 	-1.31651e-02 	-4.91753e+00 	-1.31651e-02 	-5.94263e+00 	-3.41388e-02 	-5.94263e+00 	-3.41388e-02 	+5.94263e+00 	-3.41388e-02 	-1.98547e+00 	+1.82658e-04 	+6.95903e+00 	-6.01766e-02 	+6.95903e+00 	-6.01766e-02 	+6.95903e+00 	-6.01766e-02 	
+4.20000e+00 	-4.91157e+00 	-1.28487e-02 	-4.91157e+00 	-1.28487e-02 	-5.93611e+00 	-3.13241e-02 	-5.93611e+00 	-3.13241e-02 	+5.93611e+00 	-3.13242e-02 	-1.98490e+00 	+1.48249e-04 	+6.95630e+00 	-5.72045e-02 	+6.95630e+00 	-5.72045e-02 	+6.95630e+00 	-5.72045e-02 	
+4.30000e+00 	-4.90584e+00 	-1.28593e-02 	-4.90584e+00 	-1.28593e-02 	-5.92958e+00 	-2.91530e-02 	-5.92958e+00 	-2.91530e-02 	+5.92958e+00 	-2.91529e-02 	-1.98432e+00 	+1.14633e-04 	+6.95229e+00 	-5.38953e-02 	+6.95229e+00 	-5.38953e-02 	+6.95229e+00 	-5.38953e-02 	
+4.40000e+00 	-4.90035e+00 	-1.30822e-02 	-4.90035e+00 	-1.30822e-02 	-5.92312e+00 	-2.75868e-02 	-5.92312e+00 	-2.75868e-02 	+5.92312e+00 	-2.75868e-02 	-1.98372e+00 	+8.57632e-05 	+6.94713e+00 	-5.06670e-02 	+6.94713e+00 	-5.06670e-02 	+6.94713e+00 	-5.06670e-02 	
+4.50000e+00 	-4.89508e+00 	-1.34126e-02 	-4.89508e+00 	-1.34126e-02 	-5.91678e+00 	-2.65620e-02 	-5.91678e+00 	-2.65620e-02 	+5.91678e+00 	-2.65622e-02 	-1.98311e+00 	+6.41761e-05 	+6.94121e+00 	-4.76881e-02 	+6.94121e+00 	-4.76881e-02 	+6.94121e+00 	-4.76881e-02 	
+4.60000e+00 	-4.89002e+00 	-1.37683e-02 	-4.89002e+00 	-1.37683e-02 	-5.91058e+00 	-2.59958e-02 	-5.91058e+00 	-2.59958e-02 	+5.91058e+00 	-2.59957e-02 	-1.98249e+00 	+4.98709e-05 	+6.93490e+00 	-4.50246e-02 	+6.93490e+00 	-4.50246e-02 	+6.93490e+00 	-4.50246e-02 	
+4.70000e+00 	-4.88516e+00 	-1.40812e-02 	-4.88516e+00 	-1.40812e-02 	-5.90453e+00 	-2.57950e-02 	-5.90453e+00 	-2.57950e-02 	+5.90453e+00 	-2.57948e-02 	-1.98185e+00 	+4.21819e-05 	+6.92847e+00 	-4.27471e-02 	+6.92847e+00 	-4.27471e-02 	+6.92847e+00 	-4.27471e-02 	
+4.80000e+00 	-4.88049e+00 	-1.43001e-02 	-4.88049e+00 	-1.43001e-02 	-5.89865e+00 	-2.58662e-02 	-5.89865e+00 	-2.58662e-02 	+5.89865e+00 	-2.58668e-02 	-1.98120e+00 	+3.91915e-05 	+6.92205e+00 	-4.09155e-02 	+6.92205e+00 	-4.09155e-02 	+6.92205e+00 	-4.09155e-02 	
+4.90000e+00 	-4.87601e+00 	-1.43812e-02 	-4.87601e+00 	-1.43812e-02 	-5.89295e+00 	-2.61282e-02 	-5.89295e+00 	-2.61282e-02 	+5.89295e+00 	-2.61285e-02 	-1.98054e+00 	+3.92367e-05 	+6.91569e+00 	-3.95484e-02 	+6.91569e+00 	-3.95484e-02 	+6.91569e+00 	-3.95484e-02 	
+5.00000e+00 	-4.87171e+00 	-1.42913e-02 	-4.87171e+00 	-1.42913e-02 	-5.88743e+00 	-2.65127e-02 	-5.88743e+00 	-2.65127e-02 	+5.88743e+00 	-2.65128e-02 	-1.97986e+00 	+4.06921e-05 	+6.90943e+00 	-3.86215e-02 	+6.90943e+00 	-3.86215e-02 	+6.90943e+00 	-3.86215e-02 	
+5.10000e+00 	-4.86756e+00 	-1.39937e-02 	-4.86756e+00 	-1.39937e-02 	-5.88211e+00 	-2.69706e-02 	-5.88211e+00 	-2.69706e-02 	+5.88211e+00 	-2.69706e-02 	-1.97917e+00 	+4.25572e-05 	+6.90326e+00 	-3.80812e-02 	+6.90326e+00 	-3.80812e-02 	+6.90326e+00 	-3.80812e-02 	
+5.20000e+00 	-4.86358e+00 	-1.34516e-02 	-4.86358e+00 	-1.34516e-02 	-5.87697e+00 	-2.74668e-02 	-5.87697e+00 	-2.74668e-02 	+5.87697e+00 	-2.74665e-02 	-1.97846e+00 	+4.37255e-05 	+6.89721e+00 	-3.78574e-02 	+6.89721e+00 	-3.78574e-02 	+6.89721e+00 	-3.78574e-02 	
+5.30000e+00 	-4.85975e+00 	-1.26166e-02 	-4.85975e+00 	-1.26166e-02 	-5.87201e+00 	-2.79786e-02 	-5.87201e+00 	-2.79786e-02 	+5.87201e+00 	-2.79781e-02 	-1.97774e+00 	+4.40799e-05 	+6.89128e+00 	-3.78770e-02 	+6.89128e+00 	-3.78770e-02 	+6.89128e+00 	-3.78770e-02 	
+5.40000e+00 	-4.85608e+00 	-1.14285e-02 	-4.85608e+00 	-1.14285e-02 	-5.86722e+00 	-2.84896e-02 	-5.86722e+00 	-2.84896e-02 	+5.86722e+00 	-2.84893e-02 	-1.97701e+00 	+4.33369e-05 	+6.88548e+00 	-3.80743e-02 	+6.88548e+00 	-3.80743e-02 	+6.88548e+00 	-3.80743e-02 	
+5.50000e+00 	-4.85259e+00 	-9.80490e-03 	-4.85259e+00 	-9.80490e-03 	-5.86259e+00 	-2.89899e-02 	-5.86259e+00 	-2.89899e-02 	+5.86259e+00 	-2.89896e-02 	-1.97626e+00 	+4.19206e-05 	+6.87983e+00 	-3.83965e-02 	+6.87983e+00 	-3.83965e-02 	+6.87983e+00 	-3.83965e-02 	
+5.60000e+00 	-4.84931e+00 	-7.62296e-03 	-4.84931e+00 	-7.62296e-03 	-5.85810e+00 	-2.94742e-02 	-5.85810e+00 	-2.94742e-02 	+5.85810e+00 	-2.94742e-02 	-1.97550e+00 	+3.99708e-05 	+6.87434e+00 	-3.88073e-02 	+6.87434e+00 	-3.88073e-02 	+6.87434e+00 	-3.88073e-02 	
+5.70000e+00 	-4.84631e+00 	-4.70683e-03 	-4.84631e+00 	-4.70683e-03 	-5.85374e+00 	-2.99374e-02 	-5.85374e+00 	-2.99374e-02 	+5.85374e+00 	-2.99374e-02 	-1.97472e+00 	+3.77061e-05 	+6.86902e+00 	-3.92823e-02 	+6.86902e+00 	-3.92823e-02 	+6.86902e+00 	-3.92823e-02 	
+5.80000e+00 	-4.84374e+00 	-7.83879e-04 	-4.84374e+00 	-7.83879e-04 	-5.84948e+00 	-3.03769e-02 	-5.84948e+00 	-3.03769e-02 	+5.84948e+00 	-3.03769e-02 	-1.97393e+00 	+3.54774e-05 	+6.86387e+00 	-3.98075e-02 	+6.86387e+00 	-3.98075e-02 	+6.86387e+00 	-3.98075e-02 	
+5.90000e+00 	-4.84191e+00 	+4.57123e-03 	-4.84191e+00 	+4.57123e-03 	-5.84533e+00 	-3.07904e-02 	-5.84533e+00 	-3.07904e-02 	+5.84533e+00 	-3.07903e-02 	-1.97313e+00 	+3.33522e-05 	+6.85889e+00 	-4.03736e-02 	+6.85889e+00 	-4.03736e-02 	+6.85889e+00 	-4.03736e-02 	
+6.00000e+00 	-4.84158e+00 	+1.19676e-02 	-4.84158e+00 	+1.19676e-02 	-5.84126e+00 	-3.11742e-02 	-5.84126e+00 	-3.11742e-02 	+5.84126e+00 	-3.11744e-02 	-1.97232e+00 	+3.14972e-05 	+6.85405e+00 	-4.09752e-02 	+6.85405e+00 	-4.09752e-02 	+6.85405e+00 	-4.09752e-02 	
+6.10000e+00 	-4.84451e+00 	+2.19595e-02 	-4.84451e+00 	+2.19595e-02 	-5.83726e+00 	-3.15264e-02 	-5.83726e+00 	-3.15264e-02 	+5.83726e+00 	-3.15262e-02 	-1.97149e+00 	+2.98554e-05 	+6.84936e+00 	-4.16089e-02 	+6.84936e+00 	-4.16089e-02 	+6.84936e+00 	-4.16089e-02 	
+6.20000e+00 	-4.85383e+00 	+3.35386e-02 	-4.85383e+00 	+3.35386e-02 	-5.83333e+00 	-3.18412e-02 	-5.83333e+00 	-3.18412e-02 	+5.83333e+00 	-3.18412e-02 	-1.97065e+00 	+2.84052e-05 	+6.84480e+00 	-4.22720e-02 	+6.84480e+00 	-4.22720e-02 	+6.84480e+00 	-4.22720e-02 	
+6.30000e+00 	-4.87144e+00 	+4.26984e-02 	-4.87144e+00 	+4.26984e-02 	-5.82945e+00 	-3.21144e-02 	-5.82945e+00 	-3.21144e-02 	+5.82945e+00 	-3.21145e-02 	-1.96980e+00 	+2.72260e-05 	+6.84035e+00 	-4.29625e-02 	+6.84035e+00 	-4.29625e-02 	+6.84035e+00 	-4.29625e-02 	
+6.40000e+00 	-4.89599e+00 	+4.61730e-02 	-4.89599e+00 	+4.61730e-02 	-5.82562e+00 	-3.23386e-02 	-5.82562e+00 	-3.23386e-02 	+5.82562e+00 	-3.23389e-02 	-1.96893e+00 	+2.61537e-05 	+6.83601e+00 	-4.36792e-02 	+6.83601e+00 	-4.36792e-02 	+6.83601e+00 	-4.36792e-02 	
+6.50000e+00 	-4.92645e+00 	+4.38966e-02 	-4.92645e+00 	+4.38966e-02 	-5.82183e+00 	-3.25061e-02 	-5.82183e+00 	-3.25061e-02 	+5.82183e+00 	-3.25057e-02 	-1.96805e+00 	+2.52022e-05 	+6.83175e+00 	-4.44204e-02 	+6.83175e+00 	-4.44204e-02 	+6.83175e+00 	-4.44204e-02 	
+6.60000e+00 	-4.96339e+00 	+3.88801e-02 	-4.96339e+00 	+3.88801e-02 	-5.81808e+00 	-3.26063e-02 	-5.81808e+00 	-3.26063e-02 	+5.81808e+00 	-3.26064e-02 	-1.96716e+00 	+2.43388e-05 	+6.82758e+00 	-4.51840e-02 	+6.82758e+00 	-4.51840e-02 	+6.82758e+00 	-4.51840e-02 	
+6.70000e+00 	-5.00481e+00 	+3.58003e-02 	-5.00481e+00 	+3.58003e-02 	-5.81437e+00 	-3.26278e-02 	-5.81437e+00 	-3.26278e-02 	+5.81437e+00 	-3.26281e-02 	-1.96626e+00 	+2.35279e-05 	+6.82347e+00 	-4.59684e-02 	+6.82347e+00 	-4.59684e-02 	+6.82347e+00 	-4.59684e-02 	
+6.80000e+00 	-5.04595e+00 	+3.65151e-02 	-5.04595e+00 	+3.65151e-02 	-5.81068e+00 	-3.25578e-02 	-5.81068e+00 	-3.25578e-02 	+5.81068e+00 	-3.25578e-02 	-1.96535e+00 	+2.27459e-05 	+6.81943e+00 	-4.67711e-02 	+6.81943e+00 	-4.67711e-02 	+6.81943e+00 	-4.67711e-02 	
+6.90000e+00 	-5.08328e+00 	+3.90189e-02 	-5.08328e+00 	+3.90189e-02 	-5.80703e+00 	-3.23800e-02 	-5.80703e+00 	-3.23800e-02 	+5.80703e+00 	-3.23799e-02 	-1.96442e+00 	+2.19743e-05 	+6.81544e+00 	-4.75905e-02 	+6.81544e+00 	-4.75905e-02 	+6.81544e+00 	-4.75905e-02 	
+7.00000e+00 	-5.11562e+00 	+4.02565e-02 	-5.11562e+00 	+4.02565e-02 	-5.80340e+00 	-3.20763e-02 	-5.80340e+00 	-3.20763e-02 	+5.80340e+00 	-3.20763e-02 	-1.96349e+00 	+2.12276e-05 	+6.81150e+00 	-4.84234e-02 	+6.81150e+00 	-4.84234e-02 	+6.81150e+00 	-4.84234e-02 	
+7.10000e+00 	-5.14389e+00 	+3.82088e-02 	-5.14389e+00 	+3.82088e-02 	-5.79981e+00 	-3.16238e-02 	-5.79981e+00 	-3.16238e-02 	+5.79981e+00 	-3.16241e-02 	-1.96254e+00 	+2.05267e-05 	+6.80761e+00 	-4.92679e-02 	+6.80761e+00 	-4.92679e-02 	+6.80761e+00 	-4.92679e-02 	
+7.20000e+00 	-5.16848e+00 	+3.24182e-02 	-5.16848e+00 	+3.24182e-02 	-5.79624e+00 	-3.09974e-02 	-5.79624e+00 	-3.09974e-02 	+5.79624e+00 	-3.09970e-02 	-1.96158e+00 	+1.98445e-05 	+6.80375e+00 	-5.01212e-02 	+6.80375e+00 	-5.01212e-02 	+6.80375e+00 	-5.01212e-02 	
+7.30000e+00 	-5.18883e+00 	+2.31679e-02 	-5.18883e+00 	+2.31679e-02 	-5.79271e+00 	-3.01621e-02 	-5.79271e+00 	-3.01621e-02 	+5.79271e+00 	-3.01620e-02 	-1.96060e+00 	+1.92030e-05 	+6.79992e+00 	-5.09807e-02 	+6.79992e+00 	-5.09807e-02 	+6.79992e+00 	-5.09807e-02 	
+7.40000e+00 	-5.20417e+00 	+1.18758e-02 	-5.20417e+00 	+1.18758e-02 	-5.78922e+00 	-2.90775e-02 	-5.78922e+00 	-2.90775e-02 	+5.78922e+00 	-2.90775e-02 	-1.95962e+00 	+1.85465e-05 	+6.79612e+00 	-5.18439e-02 	+6.79612e+00 	-5.18439e-02 	+6.79612e+00 	-5.18439e-02 	
+7.50000e+00 	-5.21487e+00 	+7.25033e-04 	-5.21487e+00 	+7.25033e-04 	-5.78579e+00 	-2.76911e-02 	-5.78579e+00 	-2.76911e-02 	+5.78579e+00 	-2.76912e-02 	-1.95863e+00 	+1.79532e-05 	+6.79234e+00 	-5.27084e-02 	+6.79234e+00 	-5.27084e-02 	+6.79234e+00 	-5.27084e-02 	
+7.60000e+00 	-5.22250e+00 	-9.00419e-03 	-5.22250e+00 	-9.00419e-03 	-5.78242e+00 	-2.59325e-02 	-5.78242e+00 	-2.59325e-02 	+5.78242e+00 	-2.59328e-02 	-1.95762e+00 	+1.74107e-05 	+6.78859e+00 	-5.35715e-02 	+6.78859e+00 	-5.35715e-02 	+6.78859e+00 	-5.35715e-02 	
+7.70000e+00 	-5.22843e+00 	-1.72045e-02 	-5.22843e+00 	-1.72045e-02 	-5.77916e+00 	-2.37097e-02 	-5.77916e+00 	-2.37097e-02 	+5.77916e+00 	-2.37096e-02 	-1.95660e+00 	+1.68693e-05 	+6.78485e+00 	-5.44309e-02 	+6.78485e+00 	-5.44309e-02 	+6.78485e+00 	-5.44309e-02 	
+7.80000e+00 	-5.23346e+00 	-2.41782e-02 	-5.23346e+00 	-2.41782e-02 	-5.77605e+00 	-2.08950e-02 	-5.77605e+00 	-2.08950e-02 	+5.77605e+00 	-2.08948e-02 	-1.95558e+00 	+1.63305e-05 	+6.78113e+00 	-5.52843e-02 	+6.78113e+00 	-5.52843e-02 	+6.78113e+00 	-5.52843e-02 	
+7.90000e+00 	-5.23799e+00 	-3.02354e-02 	-5.23799e+00 	-3.02354e-02 	-5.77318e+00 	-1.73106e-02 	-5.77318e+00 	-1.73106e-02 	+5.77318e+00 	-1.73103e-02 	-1.95454e+00 	+1.58759e-05 	+6.77743e+00 	-5.61294e-02 	+6.77743e+00 	-5.61294e-02 	+6.77743e+00 	-5.61294e-02 	
+8.00000e+00 	-5.24221e+00 	-3.56088e-02 	-5.24221e+00 	-3.56088e-02 	-5.77073e+00 	-1.27066e-02 	-5.77073e+00 	-1.27066e-02 	+5.77073e+00 	-1.27063e-02 	-1.95349e+00 	+1.54019e-05 	+6.77373e+00 	-5.69636e-02 	+6.77373e+00 	-5.69636e-02 	+6.77373e+00 	-5.69636e-02 	
+8.10000e+00 	-5.24623e+00 	-4.04645e-02 	-5.24623e+00 	-4.04645e-02 	-5.76905e+00 	-6.74852e-03 	-5.76905e+00 	-6.74852e-03 	+5.76905e+00 	-6.74861e-03 	-1.95243e+00 	+1.49476e-05 	+6.77005e+00 	-5.77847e-02 	+6.77005e+00 	-5.77847e-02 	+6.77005e+00 	-5.77847e-02 	
