k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+1.00000e-02 	+2.26563e-01 	+6.48294e-02 	+2.26563e-01 	+6.48294e-02 	+1.22456e+00 	-1.35386e-02 	+9.18367e-02 	-4.41727e-02 	
+1.25000e-02 	+2.81433e-01 	+8.10280e-02 	+2.81433e-01 	+8.10280e-02 	+1.28374e+00 	-1.57516e-02 	+1.14838e-01 	-5.52386e-02 	
+1.50000e-02 	+3.34994e-01 	+9.69000e-02 	+3.34994e-01 	+9.69000e-02 	+1.34357e+00 	-1.71859e-02 	+1.37868e-01 	-6.63208e-02 	
+1.75000e-02 	+3.86985e-01 	+1.12095e-01 	+3.86985e-01 	+1.12095e-01 	+1.40380e+00 	-1.78009e-02 	+1.60931e-01 	-7.74239e-02 	
+2.00000e-02 	+4.37234e-01 	+1.26114e-01 	+4.37234e-01 	+1.26114e-01 	+1.46424e+00 	-1.75949e-02 	+1.84035e-01 	-8.85530e-02 	
+2.25000e-02 	+4.85718e-01 	+1.38337e-01 	+4.85718e-01 	+1.38337e-01 	+1.52477e+00 	-1.65852e-02 	+2.07185e-01 	-9.97140e-02 	
+2.50000e-02 	+5.32588e-01 	+1.48071e-01 	+5.32588e-01 	+1.48071e-01 	+1.58529e+00 	-1.47969e-02 	+2.30387e-01 	-1.10914e-01 	
+2.75000e-02 	+5.78169e-01 	+1.54570e-01 	+5.78169e-01 	+1.54570e-01 	+1.64577e+00 	-1.22544e-02 	+2.53646e-01 	-1.22162e-01 	
+3.00000e-02 	+6.22945e-01 	+1.56985e-01 	+6.22945e-01 	+1.56985e-01 	+1.70612e+00 	-8.97167e-03 	+2.76967e-01 	-1.33467e-01 	
+3.25000e-02 	+6.67612e-01 	+1.54212e-01 	+6.67612e-01 	+1.54212e-01 	+1.76626e+00 	-4.93966e-03 	+3.00352e-01 	-1.44843e-01 	
+3.50000e-02 	+7.13314e-01 	+1.44473e-01 	+7.13314e-01 	+1.44473e-01 	+1.82591e+00 	-2.66929e-04 	+3.23803e-01 	-1.56304e-01 	
+3.75000e-02 	+7.62653e-01 	+1.24003e-01 	+7.62653e-01 	+1.24003e-01 	+1.88499e+00 	+4.52658e-03 	+3.47327e-01 	-1.67846e-01 	
+4.00000e-02 	+8.30722e-01 	+7.98738e-02 	+8.30722e-01 	+7.98738e-02 	+1.94407e+00 	+9.04542e-03 	+3.71204e-01 	-1.79522e-01 	
+4.25000e-02 	+9.46937e-01 	+8.44685e-02 	+9.46937e-01 	+8.44685e-02 	+2.00378e+00 	+1.37060e-02 	+3.95673e-01 	-1.93079e-01 	
+4.50000e-02 	+1.02683e+00 	+1.03608e-01 	+1.02683e+00 	+1.03608e-01 	+2.06400e+00 	+1.92122e-02 	+4.13111e-01 	-2.09536e-01 	
+4.75000e-02 	+1.09955e+00 	+1.20877e-01 	+1.09955e+00 	+1.20877e-01 	+2.12415e+00 	+2.57849e-02 	+4.28253e-01 	-2.13734e-01 	
+5.00000e-02 	+1.16858e+00 	+1.37793e-01 	+1.16858e+00 	+1.37793e-01 	+2.18383e+00 	+3.31841e-02 	+4.48473e-01 	-2.13680e-01 	
+5.25000e-02 	+1.23480e+00 	+1.54461e-01 	+1.23480e+00 	+1.54461e-01 	+2.24289e+00 	+4.10881e-02 	+4.72712e-01 	-2.05376e-01 	
+5.50000e-02 	+1.29878e+00 	+1.70653e-01 	+1.29878e+00 	+1.70653e-01 	+2.30136e+00 	+4.92701e-02 	+5.13245e-01 	-1.88110e-01 	
+5.75000e-02 	+1.36100e+00 	+1.86181e-01 	+1.36100e+00 	+1.86181e-01 	+2.35930e+00 	+5.75910e-02 	+5.69986e-01 	-1.77156e-01 	
+6.00000e-02 	+1.42184e+00 	+2.00957e-01 	+1.42184e+00 	+2.00957e-01 	+2.41674e+00 	+6.59543e-02 	+6.38112e-01 	-1.82335e-01 	
+6.25000e-02 	+1.48158e+00 	+2.14948e-01 	+1.48158e+00 	+2.14948e-01 	+2.47368e+00 	+7.42737e-02 	+7.00366e-01 	-2.16113e-01 	
+6.50000e-02 	+1.54042e+00 	+2.28139e-01 	+1.54042e+00 	+2.28139e-01 	+2.53013e+00 	+8.24581e-02 	+7.46570e-01 	-2.54087e-01 	
+6.75000e-02 	+1.59851e+00 	+2.40514e-01 	+1.59851e+00 	+2.40514e-01 	+2.58607e+00 	+9.04064e-02 	+7.88179e-01 	-2.86124e-01 	
+7.00000e-02 	+1.65596e+00 	+2.52046e-01 	+1.65596e+00 	+2.52046e-01 	+2.64149e+00 	+9.80080e-02 	+8.29086e-01 	-3.10711e-01 	
+7.25000e-02 	+1.71290e+00 	+2.62712e-01 	+1.71290e+00 	+2.62712e-01 	+2.69638e+00 	+1.05147e-01 	+8.70828e-01 	-3.27642e-01 	
+7.50000e-02 	+1.76942e+00 	+2.72499e-01 	+1.76942e+00 	+2.72499e-01 	+2.75075e+00 	+1.11707e-01 	+9.15006e-01 	-3.36993e-01 	
+7.75000e-02 	+1.82561e+00 	+2.81410e-01 	+1.82561e+00 	+2.81410e-01 	+2.80457e+00 	+1.17576e-01 	+9.63976e-01 	-3.39129e-01 	
+8.00000e-02 	+1.88156e+00 	+2.89464e-01 	+1.88156e+00 	+2.89464e-01 	+2.85787e+00 	+1.22654e-01 	+1.02075e+00 	-3.35595e-01 	
+8.25000e-02 	+1.93730e+00 	+2.96690e-01 	+1.93730e+00 	+2.96690e-01 	+2.91065e+00 	+1.26850e-01 	+1.08744e+00 	-3.29585e-01 	
+8.50000e-02 	+1.99285e+00 	+3.03121e-01 	+1.99285e+00 	+3.03121e-01 	+2.96292e+00 	+1.30090e-01 	+1.16402e+00 	-3.23672e-01 	
+8.75000e-02 	+2.04822e+00 	+3.08785e-01 	+2.04822e+00 	+3.08785e-01 	+3.01472e+00 	+1.32312e-01 	+1.25026e+00 	-3.16613e-01 	
+9.00000e-02 	+2.10337e+00 	+3.13695e-01 	+2.10337e+00 	+3.13695e-01 	+3.06607e+00 	+1.33471e-01 	+1.34524e+00 	-3.00197e-01 	
+9.25000e-02 	+2.15826e+00 	+3.17845e-01 	+2.15826e+00 	+3.17845e-01 	+3.11699e+00 	+1.33534e-01 	+1.43384e+00 	-2.66674e-01 	
+9.50000e-02 	+2.21284e+00 	+3.21207e-01 	+2.21284e+00 	+3.21207e-01 	+3.16754e+00 	+1.32483e-01 	+1.50638e+00 	-2.31119e-01 	
+9.75000e-02 	+2.26704e+00 	+3.23729e-01 	+2.26704e+00 	+3.23729e-01 	+3.21774e+00 	+1.30310e-01 	+1.57072e+00 	-2.00647e-01 	
+1.00000e-01 	+2.32082e+00 	+3.25338e-01 	+2.32082e+00 	+3.25338e-01 	+3.26763e+00 	+1.27019e-01 	+1.63124e+00 	-1.74535e-01 	
+1.02500e-01 	+2.37413e+00 	+3.25938e-01 	+2.37413e+00 	+3.25938e-01 	+3.31725e+00 	+1.22626e-01 	+1.68964e+00 	-1.51756e-01 	
+1.05000e-01 	+2.42694e+00 	+3.25418e-01 	+2.42694e+00 	+3.25418e-01 	+3.36663e+00 	+1.17153e-01 	+1.74676e+00 	-1.31677e-01 	
+1.07500e-01 	+2.47924e+00 	+3.23647e-01 	+2.47924e+00 	+3.23647e-01 	+3.41580e+00 	+1.10630e-01 	+1.80322e+00 	-1.13869e-01 	
+1.10000e-01 	+2.53102e+00 	+3.20477e-01 	+2.53102e+00 	+3.20477e-01 	+3.46479e+00 	+1.03091e-01 	+1.85953e+00 	-9.79581e-02 	
+1.12500e-01 	+2.58230e+00 	+3.15740e-01 	+2.58230e+00 	+3.15740e-01 	+3.51362e+00 	+9.45772e-02 	+1.91612e+00 	-8.35515e-02 	
+1.15000e-01 	+2.63314e+00 	+3.09252e-01 	+2.63314e+00 	+3.09252e-01 	+3.56230e+00 	+8.51307e-02 	+1.97333e+00 	-7.02080e-02 	
+1.17500e-01 	+2.68360e+00 	+3.00804e-01 	+2.68360e+00 	+3.00804e-01 	+3.61084e+00 	+7.47961e-02 	+2.03140e+00 	-5.74247e-02 	
+1.20000e-01 	+2.73381e+00 	+2.90159e-01 	+2.73381e+00 	+2.90159e-01 	+3.65925e+00 	+6.36185e-02 	+2.09046e+00 	-4.46378e-02 	
+1.22500e-01 	+2.78396e+00 	+2.77059e-01 	+2.78396e+00 	+2.77059e-01 	+3.70752e+00 	+5.16433e-02 	+2.15045e+00 	-3.12360e-02 	
+1.25000e-01 	+2.83430e+00 	+2.61220e-01 	+2.83430e+00 	+2.61220e-01 	+3.75564e+00 	+3.89146e-02 	+2.21113e+00 	-1.65938e-02 	
+1.27500e-01 	+2.88524e+00 	+2.42361e-01 	+2.88524e+00 	+2.42361e-01 	+3.80359e+00 	+2.54751e-02 	+2.27204e+00 	-1.27602e-04 	
+1.30000e-01 	+2.93736e+00 	+2.20252e-01 	+2.93736e+00 	+2.20252e-01 	+3.85137e+00 	+1.13654e-02 	+2.33243e+00 	+1.86205e-02 	
+1.32500e-01 	+2.99143e+00 	+1.94822e-01 	+2.99143e+00 	+1.94822e-01 	+3.89894e+00 	-3.37672e-03 	+2.39136e+00 	+3.98582e-02 	
+1.35000e-01 	+3.04839e+00 	+1.66325e-01 	+3.04839e+00 	+1.66325e-01 	+3.94628e+00 	-1.87160e-02 	+2.44769e+00 	+6.33807e-02 	
+1.37500e-01 	+3.10910e+00 	+1.35484e-01 	+3.10910e+00 	+1.35484e-01 	+3.99335e+00 	-3.46208e-02 	+2.50038e+00 	+8.84449e-02 	
+1.40000e-01 	+3.17405e+00 	+1.03431e-01 	+3.17405e+00 	+1.03431e-01 	+4.04012e+00 	-5.10626e-02 	+2.54885e+00 	+1.13851e-01 	
+1.42500e-01 	+3.24313e+00 	+7.13678e-02 	+3.24313e+00 	+7.13678e-02 	+4.08652e+00 	-6.80171e-02 	+2.59313e+00 	+1.38312e-01 	
+1.45000e-01 	+3.31572e+00 	+4.01755e-02 	+3.31572e+00 	+4.01755e-02 	+4.13252e+00 	-8.54638e-02 	+2.63381e+00 	+1.60855e-01 	
+1.47500e-01 	+3.39111e+00 	+1.02805e-02 	+3.39111e+00 	+1.02805e-02 	+4.17805e+00 	-1.03387e-01 	+2.67164e+00 	+1.80977e-01 	
+1.50000e-01 	+3.46865e+00 	-1.82375e-02 	+3.46865e+00 	-1.82375e-02 	+4.22304e+00 	-1.21777e-01 	+2.70728e+00 	+1.98538e-01 	
+1.52500e-01 	+3.54792e+00 	-4.54785e-02 	+3.54792e+00 	-4.54785e-02 	+4.26739e+00 	-1.40631e-01 	+2.74126e+00 	+2.13600e-01 	
+1.55000e-01 	+3.62868e+00 	-7.16005e-02 	+3.62868e+00 	-7.16005e-02 	+4.31101e+00 	-1.59954e-01 	+2.77390e+00 	+2.26312e-01 	
+1.57500e-01 	+3.71084e+00 	-9.67535e-02 	+3.71084e+00 	-9.67535e-02 	+4.35377e+00 	-1.79764e-01 	+2.80542e+00 	+2.36841e-01 	
+1.60000e-01 	+3.79441e+00 	-1.21048e-01 	+3.79441e+00 	-1.21048e-01 	+4.39548e+00 	-2.00099e-01 	+2.83594e+00 	+2.45348e-01 	
+1.62500e-01 	+3.87953e+00 	-1.44538e-01 	+3.87953e+00 	-1.44538e-01 	+4.43593e+00 	-2.21023e-01 	+2.86553e+00 	+2.51978e-01 	
+1.65000e-01 	+3.96646e+00 	-1.67200e-01 	+3.96646e+00 	-1.67200e-01 	+4.47481e+00 	-2.42656e-01 	+2.89419e+00 	+2.56864e-01 	
+1.67500e-01 	+4.05560e+00 	-1.88888e-01 	+4.05560e+00 	-1.88888e-01 	+4.51166e+00 	-2.65215e-01 	+2.92190e+00 	+2.60125e-01 	
+1.70000e-01 	+4.14761e+00 	-2.09224e-01 	+4.14761e+00 	-2.09224e-01 	+4.54579e+00 	-2.89136e-01 	+2.94863e+00 	+2.61878e-01 	
+1.72500e-01 	+4.24355e+00 	-2.27268e-01 	+4.24355e+00 	-2.27268e-01 	+4.57613e+00 	-3.15405e-01 	+2.97429e+00 	+2.62240e-01 	
+1.75000e-01 	+4.34499e+00 	-2.40390e-01 	+4.34499e+00 	-2.40390e-01 	+4.60107e+00 	-3.46688e-01 	+2.99881e+00 	+2.61342e-01 	
+1.77500e-01 	+4.45113e+00 	-2.40954e-01 	+4.45113e+00 	-2.40954e-01 	+4.62140e+00 	-3.90655e-01 	+3.02209e+00 	+2.59330e-01 	
+1.80000e-01 	+4.54647e+00 	-2.24753e-01 	+4.54647e+00 	-2.24753e-01 	+4.65259e+00 	-4.51544e-01 	+3.04403e+00 	+2.56383e-01 	
+1.82500e-01 	+4.62498e+00 	-2.09232e-01 	+4.62498e+00 	-2.09232e-01 	+4.70067e+00 	-5.11936e-01 	+3.06454e+00 	+2.52719e-01 	
+1.85000e-01 	+4.69613e+00 	-2.00005e-01 	+4.69613e+00 	-2.00005e-01 	+4.75616e+00 	-5.66245e-01 	+3.08356e+00 	+2.48601e-01 	
+1.87500e-01 	+4.76420e+00 	-1.95700e-01 	+4.76420e+00 	-1.95700e-01 	+4.81477e+00 	-6.15872e-01 	+3.10108e+00 	+2.44336e-01 	
+1.90000e-01 	+4.83069e+00 	-1.95038e-01 	+4.83069e+00 	-1.95038e-01 	+4.87497e+00 	-6.62122e-01 	+3.11720e+00 	+2.40256e-01 	
+1.92500e-01 	+4.89628e+00 	-1.97201e-01 	+4.89628e+00 	-1.97201e-01 	+4.93611e+00 	-7.05837e-01 	+3.13210e+00 	+2.36674e-01 	
+1.95000e-01 	+4.96129e+00 	-2.01664e-01 	+4.96129e+00 	-2.01664e-01 	+4.99786e+00 	-7.47568e-01 	+3.14608e+00 	+2.33834e-01 	
+1.97500e-01 	+5.02591e+00 	-2.08075e-01 	+5.02591e+00 	-2.08075e-01 	+5.06003e+00 	-7.87688e-01 	+3.15952e+00 	+2.31853e-01 	
+2.00000e-01 	+5.09024e+00 	-2.16188e-01 	+5.09024e+00 	-2.16188e-01 	+5.12255e+00 	-8.26459e-01 	+3.17277e+00 	+2.30710e-01 	
+2.02500e-01 	+5.15437e+00 	-2.25827e-01 	+5.15437e+00 	-2.25827e-01 	+5.18533e+00 	-8.64070e-01 	+3.18613e+00 	+2.30266e-01 	
+2.05000e-01 	+5.21834e+00 	-2.36865e-01 	+5.21834e+00 	-2.36865e-01 	+5.24837e+00 	-9.00651e-01 	+3.19982e+00 	+2.30313e-01 	
+2.07500e-01 	+5.28219e+00 	-2.49209e-01 	+5.28219e+00 	-2.49209e-01 	+5.31164e+00 	-9.36292e-01 	+3.21392e+00 	+2.30631e-01 	
+2.10000e-01 	+5.34594e+00 	-2.62790e-01 	+5.34594e+00 	-2.62790e-01 	+5.37514e+00 	-9.71047e-01 	+3.22848e+00 	+2.31015e-01 	
+2.12500e-01 	+5.40961e+00 	-2.77560e-01 	+5.40961e+00 	-2.77560e-01 	+5.43886e+00 	-1.00494e+00 	+3.24345e+00 	+2.31299e-01 	
+2.15000e-01 	+5.47321e+00 	-2.93486e-01 	+5.47321e+00 	-2.93486e-01 	+5.50280e+00 	-1.03798e+00 	+3.25877e+00 	+2.31358e-01 	
+2.17500e-01 	+5.53676e+00 	-3.10548e-01 	+5.53676e+00 	-3.10548e-01 	+5.56694e+00 	-1.07015e+00 	+3.27438e+00 	+2.31103e-01 	
+2.20000e-01 	+5.60025e+00 	-3.28737e-01 	+5.60025e+00 	-3.28737e-01 	+5.63126e+00 	-1.10144e+00 	+3.29019e+00 	+2.30475e-01 	
